code,region,country,year,month,imports_usd
312,Other countries,Guadeloupe,2012,Aug,0
320,Other countries,Guatemala,2012,Aug,0
324,Other countries,Guinea,2012,Aug,0
624,Other countries,Guinea-Bissau,2012,Aug,0
332,Other countries,Haiti,2012,Aug,0
336,Other countries,Holy See (Vatican City State),2012,Aug,0
340,Other countries,Honduras,2012,Aug,0
344,Other countries,"Hong Kong, SAR of China",2012,Aug,133.3189689854688
352,Other countries,Iceland,2012,Aug,0
356,Other countries,India,2012,Aug,1166.2572216710835
360,Other countries,Indonesia,2012,Aug,319.50719931898334
364,Other countries,Iran,2012,Aug,3576.8204178586006
368,Other countries,Iraq,2012,Aug,1186.8948212839937
376,Other countries,Israel,2012,Aug,244.7392758180812
388,Other countries,Jamaica,2012,Aug,0
392,Other countries,Japan,2012,Aug,255.43644632012823
400,Other countries,Jordan,2012,Aug,0
404,Other countries,Kenya,2012,Aug,0
410,Other countries,"Korea, Republic of",2012,Aug,246.079375188043
408,Other countries,"Korea, Democratic People's Republic of",2012,Aug,0
414,Other countries,Kuwait,2012,Aug,0
422,Other countries,Lebanon,2012,Aug,0.7595030303030307
430,Other countries,Liberia,2012,Aug,0
434,Other countries,Libya,2012,Aug,0
438,Other countries,Liechtenstein,2012,Aug,0
418,Other countries,Lao,2012,Aug,0
807,Other countries,Macedonia (FYR),2012,Aug,0
450,Other countries,Madagascar,2012,Aug,0
446,Other countries,Macau,2012,Aug,0
454,Other countries,Malawi,2012,Aug,0
458,Other countries,Malaysia,2012,Aug,0
462,Other countries,Maldives,2012,Aug,0
466,Other countries,Mali,2012,Aug,0
584,Other countries,Marshall Islands,2012,Aug,0
474,Other countries,Martinique,2012,Aug,0
480,Other countries,Mauritius,2012,Aug,0
484,Other countries,Mexico,2012,Aug,0
492,Other countries,Monaco,2012,Aug,0
496,Other countries,Mongolia,2012,Aug,83.30874164482873
499,Other countries,Montenegro,2012,Aug,0
504,Other countries,Morocco,2012,Aug,0
508,Other countries,Mozambique,2012,Aug,0
104,Other countries,Myanmar,2012,Aug,0
524,Other countries,Nepal,2012,Aug,0
554,Other countries,New Zealand,2012,Aug,0
558,Other countries,Nicaragua,2012,Aug,0
562,Other countries,Niger,2012,Aug,0
566,Other countries,Nigeria,2012,Aug,135.78008964807077
578,Other countries,Norway,2012,Aug,1.2556745726489416
512,Other countries,Oman,2012,Aug,0
586,Other countries,Pakistan,2012,Aug,0
275,Other countries,State of Palestine,2012,Aug,0
591,Other countries,Panama,2012,Aug,1236.8512105005975
600,Other countries,Paraguay,2012,Aug,0
604,Other countries,Peru,2012,Aug,191.7023976145561
608,Other countries,Philippines,2012,Aug,119.98080082760299
634,Other countries,Qatar,2012,Aug,0
646,Other countries,Rwanda,2012,Aug,0
670,Other countries,Saint Vincent and the Grenadines,2012,Aug,0
674,Other countries,San Marino,2012,Aug,0
682,Other countries,Saudi Arabia,2012,Aug,0
686,Other countries,Senegal,2012,Aug,0
688,Other countries,Serbia,2012,Aug,0
891,Other countries,Serbia and  Montenegro,2012,Aug,2.5506171338237977
690,Other countries,Seychelles,2012,Aug,0
694,Other countries,Sierra Leone,2012,Aug,0
702,Other countries,Singapore,2012,Aug,17.764402794713337
706,Other countries,Somalia,2012,Aug,0
710,Other countries,South Africa,2012,Aug,0.020001212929832014
144,Other countries,Sri Lanka,2012,Aug,0
729,Other countries,Sudan,2012,Aug,0
756,Other countries,Switzerland,2012,Aug,0
760,Other countries,Syrian,2012,Aug,0
158,Other countries,"Taiwan, Province of China",2012,Aug,201.53252957069574
834,Other countries,Tanzania,2012,Aug,0
764,Other countries,Thailand,2012,Aug,491.21537082896145
768,Other countries,Togo,2012,Aug,39.46769761530081
780,Other countries,Trinidad and Tobago,2012,Aug,0
788,Other countries,Tunisia,2012,Aug,0
792,Other countries,Turkey,2012,Aug,12320.533091054112
796,Other countries,Turks and Caicos Islands,2012,Aug,0
800,Other countries,Uganda,2012,Aug,0
784,Other countries,United Arab Emirates,2012,Aug,899.5861840749773
840,Other countries,United States,2012,Aug,31424.658668960034
858,Other countries,Uruguay,2012,Aug,0
862,Other countries,Venezuela,2012,Aug,0
704,Other countries,Viet Nam,2012,Aug,371.31568008777737
92,Other countries,"Virgin Islands, British",2012,Aug,0
850,Other countries,"Virgin Islands, U.S",2012,Aug,0
887,Other countries,Yemen,2012,Aug,0
894,Other countries,Zambia,2012,Aug,0
716,Other countries,Zimbabwe,2012,Aug,0
40,EU countries,Austria,2012,Sep,6.8842907332980205
56,EU countries,Belgium,2012,Sep,11448.643574825364
100,EU countries,Bulgaria,2012,Sep,158.8208851542393
191,EU countries,Croatia,2012,Sep,3.2
196,EU countries,Cyprus,2012,Sep,3.252585271784982
203,EU countries,Czech Republic,2012,Sep,1079.1109996937564
208,EU countries,Denmark,2012,Sep,0
233,EU countries,Estonia,2012,Sep,295.35741924121896
246,EU countries,Finland,2012,Sep,102.61390502709683
250,EU countries,France,2012,Sep,782.7304294998141
276,EU countries,Germany,2012,Sep,1359.357650574258
300,EU countries,Greece,2012,Sep,64.72330972860127
348,EU countries,Hungary,2012,Sep,30.815999516995717
372,EU countries,Ireland,2012,Sep,52.02858271064942
380,EU countries,Italy,2012,Sep,1749.5032131382336
428,EU countries,Latvia,2012,Sep,509.7939323383886
440,EU countries,Lithuania,2012,Sep,981.8078944584257
442,EU countries,Luxembourg,2012,Sep,3.8727868057239885
470,EU countries,Malta,2012,Sep,0
528,EU countries,Netherlands,2012,Sep,921.32725928773
616,EU countries,Poland,2012,Sep,610.3460395301267
620,EU countries,Portugal,2012,Sep,441.32918567476304
642,EU countries,Romania,2012,Sep,49.6744529613284
703,EU countries,Slovakia,2012,Sep,421.42754954084097
705,EU countries,Slovenia,2012,Sep,0
724,EU countries,Spain,2012,Sep,442.3870715155865
752,EU countries,Sweden,2012,Sep,0.13200048175358303
826,EU countries,United Kingdom,2012,Sep,897.8575597250883
51,CIS counrties,Armenia,2012,Sep,24099.021102509978
31,CIS counrties,Azerbaijan,2012,Sep,68175.0767110724
112,CIS counrties,Belarus,2012,Sep,3029.410604170086
398,CIS counrties,Kazakhstan,2012,Sep,6681.899104075113
417,CIS counrties,Kyrgyzstan,2012,Sep,1087.4273972732976
498,CIS counrties,Moldova,2012,Sep,1590.8243624338097
643,CIS counrties,Russia,2012,Sep,4616.686181735426
762,CIS counrties,Tajikistan,2012,Sep,670.3052830961079
795,CIS counrties,Turkmenistan,2012,Sep,541.380459950631
804,CIS counrties,Ukraine,2012,Sep,11726.581786949115
860,CIS counrties,Uzbekistan,2012,Sep,834.1028509671486
4,Other countries,Afghanistan,2012,Sep,808.4652681863249
8,Other countries,Albania,2012,Sep,9.709179043097281
12,Other countries,Algeria,2012,Sep,0
20,Other countries,Andorra,2012,Sep,0
24,Other countries,Angola,2012,Sep,0
660,Other countries,Anguilla,2012,Sep,0
28,Other countries,Antigua and Barbuda,2012,Sep,0
32,Other countries,Argentina,2012,Sep,0
36,Other countries,Australia,2012,Sep,55.120002410655104
44,Other countries,Bahamas,2012,Sep,0
48,Other countries,Bahrain,2012,Sep,0
50,Other countries,Bangladesh,2012,Sep,0.03049782503624939
52,Other countries,Barbados,2012,Sep,0
84,Other countries,Belize,2012,Sep,0
204,Other countries,Benin,2012,Sep,0
64,Other countries,Bhutan,2012,Sep,0
68,Other countries,Bolivia,2012,Sep,770.1020993009707
70,Other countries,Bosnia and Herzegovina,2012,Sep,0
72,Other countries,Botswana,2012,Sep,0
76,Other countries,Brazil,2012,Sep,0
854,Other countries,Burkina Faso,2012,Sep,0
116,Other countries,Cambodia,2012,Sep,0
120,Other countries,Cameroon,2012,Sep,16.8
124,Other countries,Canada,2012,Sep,13241.20057962769
136,Other countries,Cayman Islands,2012,Sep,0
140,Other countries,Central African Republic,2012,Sep,0
148,Other countries,Chad,2012,Sep,0
152,Other countries,Chile,2012,Sep,0
156,Other countries,China,2012,Sep,2730.6363759239593
170,Other countries,Colombia,2012,Sep,934.2979034602713
178,Other countries,Congo,2012,Sep,0
188,Other countries,Costa Rica,2012,Sep,0
384,Other countries,Cote d'ivoire,2012,Sep,0
192,Other countries,Cuba,2012,Sep,0
262,Other countries,Djibouti,2012,Sep,0
212,Other countries,Dominica,2012,Sep,0
214,Other countries,Dominican Republic,2012,Sep,131.73393917363381
218,Other countries,Ecuador,2012,Sep,0
818,Other countries,Egypt,2012,Sep,2050.803001265594
222,Other countries,EL Salvador,2012,Sep,0
226,Other countries,Equatorial Guinea,2012,Sep,0
231,Other countries,Ethiopia,2012,Sep,0
258,Other countries,French Polynesia,2012,Sep,0
266,Other countries,Gabon,2012,Sep,0
270,Other countries,Gambia,2012,Sep,0
288,Other countries,Ghana,2012,Sep,285.6960004833254
292,Other countries,Gibraltar,2012,Sep,0
312,Other countries,Guadeloupe,2012,Sep,0
320,Other countries,Guatemala,2012,Sep,0
324,Other countries,Guinea,2012,Sep,0
624,Other countries,Guinea-Bissau,2012,Sep,0
332,Other countries,Haiti,2012,Sep,0
336,Other countries,Holy See (Vatican City State),2012,Sep,0
340,Other countries,Honduras,2012,Sep,0
344,Other countries,"Hong Kong, SAR of China",2012,Sep,316.6104356069135
352,Other countries,Iceland,2012,Sep,0
356,Other countries,India,2012,Sep,964.8589889173468
360,Other countries,Indonesia,2012,Sep,383.25
364,Other countries,Iran,2012,Sep,2824.6739764937524
368,Other countries,Iraq,2012,Sep,1708.1944967680886
376,Other countries,Israel,2012,Sep,135.17145997103083
388,Other countries,Jamaica,2012,Sep,0
392,Other countries,Japan,2012,Sep,57.4351327046049
400,Other countries,Jordan,2012,Sep,5.471789883268483
404,Other countries,Kenya,2012,Sep,0
410,Other countries,"Korea, Republic of",2012,Sep,541.4624830737131
408,Other countries,"Korea, Democratic People's Republic of",2012,Sep,0
414,Other countries,Kuwait,2012,Sep,0
422,Other countries,Lebanon,2012,Sep,0
430,Other countries,Liberia,2012,Sep,0
434,Other countries,Libya,2012,Sep,2539.380003633164
438,Other countries,Liechtenstein,2012,Sep,0
418,Other countries,Lao,2012,Sep,0
807,Other countries,Macedonia (FYR),2012,Sep,21.08196721311475
450,Other countries,Madagascar,2012,Sep,0
446,Other countries,Macau,2012,Sep,0
454,Other countries,Malawi,2012,Sep,0
458,Other countries,Malaysia,2012,Sep,3.920679903730444
462,Other countries,Maldives,2012,Sep,0
466,Other countries,Mali,2012,Sep,0
584,Other countries,Marshall Islands,2012,Sep,35.12101159526256
474,Other countries,Martinique,2012,Sep,0
480,Other countries,Mauritius,2012,Sep,0
484,Other countries,Mexico,2012,Sep,1809.564804236932
492,Other countries,Monaco,2012,Sep,0
496,Other countries,Mongolia,2012,Sep,0
499,Other countries,Montenegro,2012,Sep,0
504,Other countries,Morocco,2012,Sep,0
508,Other countries,Mozambique,2012,Sep,0
104,Other countries,Myanmar,2012,Sep,0
524,Other countries,Nepal,2012,Sep,0
554,Other countries,New Zealand,2012,Sep,0
558,Other countries,Nicaragua,2012,Sep,0
562,Other countries,Niger,2012,Sep,0
566,Other countries,Nigeria,2012,Sep,0
578,Other countries,Norway,2012,Sep,20.858883187443396
512,Other countries,Oman,2012,Sep,0
586,Other countries,Pakistan,2012,Sep,9.204001203369435
275,Other countries,State of Palestine,2012,Sep,0
591,Other countries,Panama,2012,Sep,745.4317512172609
600,Other countries,Paraguay,2012,Sep,0
604,Other countries,Peru,2012,Sep,131.2432671480144
608,Other countries,Philippines,2012,Sep,32.879521292752564
634,Other countries,Qatar,2012,Sep,0
646,Other countries,Rwanda,2012,Sep,0
670,Other countries,Saint Vincent and the Grenadines,2012,Sep,0
674,Other countries,San Marino,2012,Sep,0
682,Other countries,Saudi Arabia,2012,Sep,225.00460609719295
686,Other countries,Senegal,2012,Sep,0
688,Other countries,Serbia,2012,Sep,0
891,Other countries,Serbia and  Montenegro,2012,Sep,0
690,Other countries,Seychelles,2012,Sep,0
694,Other countries,Sierra Leone,2012,Sep,0
702,Other countries,Singapore,2012,Sep,0
706,Other countries,Somalia,2012,Sep,0
710,Other countries,South Africa,2012,Sep,0
144,Other countries,Sri Lanka,2012,Sep,0
729,Other countries,Sudan,2012,Sep,0
756,Other countries,Switzerland,2012,Sep,3555.6527971530245
760,Other countries,Syrian,2012,Sep,0
158,Other countries,"Taiwan, Province of China",2012,Sep,215.38666625607104
834,Other countries,Tanzania,2012,Sep,0
764,Other countries,Thailand,2012,Sep,160.96219527218437
768,Other countries,Togo,2012,Sep,0
780,Other countries,Trinidad and Tobago,2012,Sep,1347.7325095948659
788,Other countries,Tunisia,2012,Sep,0
792,Other countries,Turkey,2012,Sep,8349.441446830837
796,Other countries,Turks and Caicos Islands,2012,Sep,0
800,Other countries,Uganda,2012,Sep,0
784,Other countries,United Arab Emirates,2012,Sep,6136.787596072755
840,Other countries,United States,2012,Sep,18913.680555970124
858,Other countries,Uruguay,2012,Sep,0
862,Other countries,Venezuela,2012,Sep,0
704,Other countries,Viet Nam,2012,Sep,565.0824474224786
92,Other countries,"Virgin Islands, British",2012,Sep,0
850,Other countries,"Virgin Islands, U.S",2012,Sep,0
887,Other countries,Yemen,2012,Sep,0
894,Other countries,Zambia,2012,Sep,0
716,Other countries,Zimbabwe,2012,Sep,0
40,EU countries,Austria,2012,Oct,0.1134008194745722
56,EU countries,Belgium,2012,Oct,6231.054582495488
100,EU countries,Bulgaria,2012,Oct,10547.29629397171
191,EU countries,Croatia,2012,Oct,0.12425485700494754
196,EU countries,Cyprus,2012,Oct,25.615001503036133
203,EU countries,Czech Republic,2012,Oct,1669.8649107095061
208,EU countries,Denmark,2012,Oct,60.79712309434882
233,EU countries,Estonia,2012,Oct,116.44857738638113
246,EU countries,Finland,2012,Oct,302.71607296914715
250,EU countries,France,2012,Oct,2530.106657646742
276,EU countries,Germany,2012,Oct,3405.2691660245573
300,EU countries,Greece,2012,Oct,75.24435898611489
348,EU countries,Hungary,2012,Oct,0
372,EU countries,Ireland,2012,Oct,0
380,EU countries,Italy,2012,Oct,7027.252055918763
428,EU countries,Latvia,2012,Oct,1028.3225586779356
440,EU countries,Lithuania,2012,Oct,1297.3246149635163
442,EU countries,Luxembourg,2012,Oct,0
470,EU countries,Malta,2012,Oct,0
528,EU countries,Netherlands,2012,Oct,928.7179885954031
616,EU countries,Poland,2012,Oct,447.69306975969226
620,EU countries,Portugal,2012,Oct,161.80695927962367
642,EU countries,Romania,2012,Oct,66.85939719221344
703,EU countries,Slovakia,2012,Oct,641.9
705,EU countries,Slovenia,2012,Oct,0
724,EU countries,Spain,2012,Oct,1583.575118841749
752,EU countries,Sweden,2012,Oct,7.933916381435759
826,EU countries,United Kingdom,2012,Oct,3170.9556287982937
51,CIS counrties,Armenia,2012,Oct,23498.017810869682
31,CIS counrties,Azerbaijan,2012,Oct,55568.39267944319
112,CIS counrties,Belarus,2012,Oct,3170.4823211437856
398,CIS counrties,Kazakhstan,2012,Oct,7753.610923774245
417,CIS counrties,Kyrgyzstan,2012,Oct,855.9686469199355
498,CIS counrties,Moldova,2012,Oct,869.4222980385181
643,CIS counrties,Russia,2012,Oct,4500.7442774492265
762,CIS counrties,Tajikistan,2012,Oct,204.3218065221402
795,CIS counrties,Turkmenistan,2012,Oct,224.58541410902026
804,CIS counrties,Ukraine,2012,Oct,15042.348506547452
860,CIS counrties,Uzbekistan,2012,Oct,1600.2720035426782
4,Other countries,Afghanistan,2012,Oct,821.345657802032
8,Other countries,Albania,2012,Oct,27.654529315749265
12,Other countries,Algeria,2012,Oct,33.66520142108749
20,Other countries,Andorra,2012,Oct,0
24,Other countries,Angola,2012,Oct,0
660,Other countries,Anguilla,2012,Oct,0
28,Other countries,Antigua and Barbuda,2012,Oct,0
32,Other countries,Argentina,2012,Oct,0
36,Other countries,Australia,2012,Oct,7.090383573192027
44,Other countries,Bahamas,2012,Oct,0
48,Other countries,Bahrain,2012,Oct,0
50,Other countries,Bangladesh,2012,Oct,0
52,Other countries,Barbados,2012,Oct,0
84,Other countries,Belize,2012,Oct,0
204,Other countries,Benin,2012,Oct,0
64,Other countries,Bhutan,2012,Oct,11.301999156981996
68,Other countries,Bolivia,2012,Oct,1335.4186612633562
70,Other countries,Bosnia and Herzegovina,2012,Oct,0
72,Other countries,Botswana,2012,Oct,0
76,Other countries,Brazil,2012,Oct,0
854,Other countries,Burkina Faso,2012,Oct,0
116,Other countries,Cambodia,2012,Oct,0
120,Other countries,Cameroon,2012,Oct,0
124,Other countries,Canada,2012,Oct,13385.547561895797
136,Other countries,Cayman Islands,2012,Oct,0
140,Other countries,Central African Republic,2012,Oct,0
148,Other countries,Chad,2012,Oct,0
152,Other countries,Chile,2012,Oct,0
156,Other countries,China,2012,Oct,3141.4198447400927
170,Other countries,Colombia,2012,Oct,32.74999698849606
178,Other countries,Congo,2012,Oct,0
188,Other countries,Costa Rica,2012,Oct,0
384,Other countries,Cote d'ivoire,2012,Oct,0
192,Other countries,Cuba,2012,Oct,0
262,Other countries,Djibouti,2012,Oct,0
212,Other countries,Dominica,2012,Oct,0
214,Other countries,Dominican Republic,2012,Oct,279.6456196452275
218,Other countries,Ecuador,2012,Oct,46.2
818,Other countries,Egypt,2012,Oct,1996.1969990055723
222,Other countries,EL Salvador,2012,Oct,0
226,Other countries,Equatorial Guinea,2012,Oct,0
231,Other countries,Ethiopia,2012,Oct,0
258,Other countries,French Polynesia,2012,Oct,0
266,Other countries,Gabon,2012,Oct,0
270,Other countries,Gambia,2012,Oct,0
288,Other countries,Ghana,2012,Oct,1032.3120769699465
292,Other countries,Gibraltar,2012,Oct,140.29980112095458
312,Other countries,Guadeloupe,2012,Oct,0
320,Other countries,Guatemala,2012,Oct,0
324,Other countries,Guinea,2012,Oct,0
624,Other countries,Guinea-Bissau,2012,Oct,0
332,Other countries,Haiti,2012,Oct,0
336,Other countries,Holy See (Vatican City State),2012,Oct,0
340,Other countries,Honduras,2012,Oct,0
344,Other countries,"Hong Kong, SAR of China",2012,Oct,1.0856600361663653
352,Other countries,Iceland,2012,Oct,0
356,Other countries,India,2012,Oct,1692.9908450741275
360,Other countries,Indonesia,2012,Oct,191.625
364,Other countries,Iran,2012,Oct,1822.5566900390875
368,Other countries,Iraq,2012,Oct,675.9917341180205
376,Other countries,Israel,2012,Oct,546.6713143040644
388,Other countries,Jamaica,2012,Oct,0
392,Other countries,Japan,2012,Oct,55.22260264985536
400,Other countries,Jordan,2012,Oct,2638.7400024105095
404,Other countries,Kenya,2012,Oct,520.4072000946467
410,Other countries,"Korea, Republic of",2012,Oct,678.8609924686197
408,Other countries,"Korea, Democratic People's Republic of",2012,Oct,0
414,Other countries,Kuwait,2012,Oct,0
422,Other countries,Lebanon,2012,Oct,1.3926309452137267
430,Other countries,Liberia,2012,Oct,0
434,Other countries,Libya,2012,Oct,3724.6698978207532
438,Other countries,Liechtenstein,2012,Oct,0
418,Other countries,Lao,2012,Oct,0
807,Other countries,Macedonia (FYR),2012,Oct,4.277640834485661
450,Other countries,Madagascar,2012,Oct,0
446,Other countries,Macau,2012,Oct,0
454,Other countries,Malawi,2012,Oct,0
458,Other countries,Malaysia,2012,Oct,48.7579396086433
462,Other countries,Maldives,2012,Oct,0
466,Other countries,Mali,2012,Oct,0
584,Other countries,Marshall Islands,2012,Oct,0
474,Other countries,Martinique,2012,Oct,0
480,Other countries,Mauritius,2012,Oct,0
484,Other countries,Mexico,2012,Oct,1117.872006741699
492,Other countries,Monaco,2012,Oct,0
496,Other countries,Mongolia,2012,Oct,790.3209670999972
499,Other countries,Montenegro,2012,Oct,0
504,Other countries,Morocco,2012,Oct,0
508,Other countries,Mozambique,2012,Oct,0
104,Other countries,Myanmar,2012,Oct,14.870000000000005
524,Other countries,Nepal,2012,Oct,0
554,Other countries,New Zealand,2012,Oct,0
558,Other countries,Nicaragua,2012,Oct,0
562,Other countries,Niger,2012,Oct,0
566,Other countries,Nigeria,2012,Oct,0
578,Other countries,Norway,2012,Oct,0
512,Other countries,Oman,2012,Oct,0
586,Other countries,Pakistan,2012,Oct,108.60177471053069
275,Other countries,State of Palestine,2012,Oct,0
591,Other countries,Panama,2012,Oct,674.0061531036981
600,Other countries,Paraguay,2012,Oct,0
604,Other countries,Peru,2012,Oct,0
608,Other countries,Philippines,2012,Oct,29.36370807490817
634,Other countries,Qatar,2012,Oct,0
646,Other countries,Rwanda,2012,Oct,0
670,Other countries,Saint Vincent and the Grenadines,2012,Oct,0
674,Other countries,San Marino,2012,Oct,0
682,Other countries,Saudi Arabia,2012,Oct,0
686,Other countries,Senegal,2012,Oct,0
688,Other countries,Serbia,2012,Oct,0
891,Other countries,Serbia and  Montenegro,2012,Oct,0
690,Other countries,Seychelles,2012,Oct,0
694,Other countries,Sierra Leone,2012,Oct,0
702,Other countries,Singapore,2012,Oct,0
706,Other countries,Somalia,2012,Oct,0
710,Other countries,South Africa,2012,Oct,20.520003612934303
144,Other countries,Sri Lanka,2012,Oct,0
729,Other countries,Sudan,2012,Oct,0
756,Other countries,Switzerland,2012,Oct,2384.456901158363
760,Other countries,Syrian,2012,Oct,0
158,Other countries,"Taiwan, Province of China",2012,Oct,49.39479730542526
834,Other countries,Tanzania,2012,Oct,0
764,Other countries,Thailand,2012,Oct,153.61638958403225
768,Other countries,Togo,2012,Oct,0
780,Other countries,Trinidad and Tobago,2012,Oct,0
788,Other countries,Tunisia,2012,Oct,0
792,Other countries,Turkey,2012,Oct,7232.603768016416
796,Other countries,Turks and Caicos Islands,2012,Oct,0
800,Other countries,Uganda,2012,Oct,0
784,Other countries,United Arab Emirates,2012,Oct,2509.3889672225764
840,Other countries,United States,2012,Oct,11966.968528680933
858,Other countries,Uruguay,2012,Oct,0
862,Other countries,Venezuela,2012,Oct,0
704,Other countries,Viet Nam,2012,Oct,121.5
92,Other countries,"Virgin Islands, British",2012,Oct,0
850,Other countries,"Virgin Islands, U.S",2012,Oct,0
887,Other countries,Yemen,2012,Oct,0
894,Other countries,Zambia,2012,Oct,40
716,Other countries,Zimbabwe,2012,Oct,0
40,EU countries,Austria,2012,Nov,5.497569319409434
56,EU countries,Belgium,2012,Nov,2171.7698343335355
100,EU countries,Bulgaria,2012,Nov,4812.962616975776
191,EU countries,Croatia,2012,Nov,0
196,EU countries,Cyprus,2012,Nov,31.095000308395946
203,EU countries,Czech Republic,2012,Nov,1129.2137836057723
208,EU countries,Denmark,2012,Nov,37.16084326711637
233,EU countries,Estonia,2012,Nov,332.95435380989784
246,EU countries,Finland,2012,Nov,520.4970472195433
250,EU countries,France,2012,Nov,1673.5807004987894
276,EU countries,Germany,2012,Nov,2392.85321146834
300,EU countries,Greece,2012,Nov,65.73810379366967
348,EU countries,Hungary,2012,Nov,57.693647565934576
372,EU countries,Ireland,2012,Nov,0.09589830549064957
380,EU countries,Italy,2012,Nov,2086.0774883827735
428,EU countries,Latvia,2012,Nov,256.1581153453751
440,EU countries,Lithuania,2012,Nov,3842.449155117895
442,EU countries,Luxembourg,2012,Nov,0
470,EU countries,Malta,2012,Nov,0
528,EU countries,Netherlands,2012,Nov,426.8707169368527
616,EU countries,Poland,2012,Nov,491.1004251244213
620,EU countries,Portugal,2012,Nov,280.2683304611508
642,EU countries,Romania,2012,Nov,6.865444222221156
703,EU countries,Slovakia,2012,Nov,454.2500030111412
705,EU countries,Slovenia,2012,Nov,0
724,EU countries,Spain,2012,Nov,555.685135980729
752,EU countries,Sweden,2012,Nov,748.2874986454046
826,EU countries,United Kingdom,2012,Nov,2589.383900852537
51,CIS counrties,Armenia,2012,Nov,25861.624922659812
31,CIS counrties,Azerbaijan,2012,Nov,54310.223250902374
112,CIS counrties,Belarus,2012,Nov,3349.4897127296626
398,CIS counrties,Kazakhstan,2012,Nov,6474.410278871964
417,CIS counrties,Kyrgyzstan,2012,Nov,1006.9906885882867
498,CIS counrties,Moldova,2012,Nov,1508.9624779375804
643,CIS counrties,Russia,2012,Nov,4788.148245371591
762,CIS counrties,Tajikistan,2012,Nov,507.03138845094054
795,CIS counrties,Turkmenistan,2012,Nov,603.607793852099
804,CIS counrties,Ukraine,2012,Nov,14758.7730331
860,CIS counrties,Uzbekistan,2012,Nov,1468.7508034556633
4,Other countries,Afghanistan,2012,Nov,1014.3293553072812
8,Other countries,Albania,2012,Nov,18.370106064690507
12,Other countries,Algeria,2012,Nov,0
20,Other countries,Andorra,2012,Nov,0
24,Other countries,Angola,2012,Nov,0
660,Other countries,Anguilla,2012,Nov,0
28,Other countries,Antigua and Barbuda,2012,Nov,0
32,Other countries,Argentina,2012,Nov,0
36,Other countries,Australia,2012,Nov,44.963999760565066
44,Other countries,Bahamas,2012,Nov,0
48,Other countries,Bahrain,2012,Nov,0
50,Other countries,Bangladesh,2012,Nov,0
52,Other countries,Barbados,2012,Nov,0
84,Other countries,Belize,2012,Nov,0
204,Other countries,Benin,2012,Nov,0
64,Other countries,Bhutan,2012,Nov,0
68,Other countries,Bolivia,2012,Nov,504.72021742274944
70,Other countries,Bosnia and Herzegovina,2012,Nov,0
72,Other countries,Botswana,2012,Nov,0
76,Other countries,Brazil,2012,Nov,0
854,Other countries,Burkina Faso,2012,Nov,0
116,Other countries,Cambodia,2012,Nov,0
120,Other countries,Cameroon,2012,Nov,0
124,Other countries,Canada,2012,Nov,9883.511384717107
136,Other countries,Cayman Islands,2012,Nov,0
140,Other countries,Central African Republic,2012,Nov,0
148,Other countries,Chad,2012,Nov,0
152,Other countries,Chile,2012,Nov,0
156,Other countries,China,2012,Nov,2524.2543029178087
170,Other countries,Colombia,2012,Nov,785.9999969980662
178,Other countries,Congo,2012,Nov,0
188,Other countries,Costa Rica,2012,Nov,30.0360050281336
384,Other countries,Cote d'ivoire,2012,Nov,0
192,Other countries,Cuba,2012,Nov,0
262,Other countries,Djibouti,2012,Nov,0
212,Other countries,Dominica,2012,Nov,0
214,Other countries,Dominican Republic,2012,Nov,0
218,Other countries,Ecuador,2012,Nov,0
818,Other countries,Egypt,2012,Nov,0
222,Other countries,EL Salvador,2012,Nov,0
226,Other countries,Equatorial Guinea,2012,Nov,0
231,Other countries,Ethiopia,2012,Nov,0
258,Other countries,French Polynesia,2012,Nov,0
266,Other countries,Gabon,2012,Nov,0
270,Other countries,Gambia,2012,Nov,0
288,Other countries,Ghana,2012,Nov,157.38072891566262
292,Other countries,Gibraltar,2012,Nov,0
312,Other countries,Guadeloupe,2012,Nov,0
320,Other countries,Guatemala,2012,Nov,0
324,Other countries,Guinea,2012,Nov,0
624,Other countries,Guinea-Bissau,2012,Nov,0
332,Other countries,Haiti,2012,Nov,0
336,Other countries,Holy See (Vatican City State),2012,Nov,0
340,Other countries,Honduras,2012,Nov,221.90380102957013
344,Other countries,"Hong Kong, SAR of China",2012,Nov,348.9650301204819
352,Other countries,Iceland,2012,Nov,0
356,Other countries,India,2012,Nov,1086.7714274970358
360,Other countries,Indonesia,2012,Nov,323.74999698885875
364,Other countries,Iran,2012,Nov,2009.5869688097991
368,Other countries,Iraq,2012,Nov,721.874847834296
376,Other countries,Israel,2012,Nov,76.97609809873651
388,Other countries,Jamaica,2012,Nov,0
392,Other countries,Japan,2012,Nov,82.27880331640077
400,Other countries,Jordan,2012,Nov,0
404,Other countries,Kenya,2012,Nov,1390.2472103443288
410,Other countries,"Korea, Republic of",2012,Nov,194.90693187486966
408,Other countries,"Korea, Democratic People's Republic of",2012,Nov,0
414,Other countries,Kuwait,2012,Nov,0
422,Other countries,Lebanon,2012,Nov,0
430,Other countries,Liberia,2012,Nov,0
434,Other countries,Libya,2012,Nov,0
438,Other countries,Liechtenstein,2012,Nov,0
418,Other countries,Lao,2012,Nov,0
807,Other countries,Macedonia (FYR),2012,Nov,0
450,Other countries,Madagascar,2012,Nov,0
446,Other countries,Macau,2012,Nov,0
454,Other countries,Malawi,2012,Nov,0
458,Other countries,Malaysia,2012,Nov,0
