code,region,country,year,month,imports_usd
48,Other countries,Bahrain,2012,Jan,28.420659472422056
50,Other countries,Bangladesh,2012,Jan,7.83194681473564
52,Other countries,Barbados,2012,Jan,0
84,Other countries,Belize,2012,Jan,6.586037600287391
204,Other countries,Benin,2012,Jan,0
60,Other countries,Bermuda,2012,Jan,0
64,Other countries,Bhutan,2012,Jan,0
70,Other countries,Bosnia and Herzegovina,2012,Jan,0
72,Other countries,Botswana,2012,Jan,0
76,Other countries,Brazil,2012,Jan,13568.91660890374
86,Other countries,British Indian Ocean Territory,2012,Jan,0
96,Other countries,Brunei Darussalam,2012,Jan,0
854,Other countries,Burkina Faso,2012,Jan,0
108,Other countries,Burundi,2012,Jan,0
116,Other countries,Cambodia,2012,Jan,0
120,Other countries,Cameroon,2012,Jan,0
124,Other countries,Canada,2012,Jan,1499.6109205660332
132,Other countries,Cape Verde,2012,Jan,0
136,Other countries,Cayman Islands,2012,Jan,0
140,Other countries,Central African Republic,2012,Jan,0
152,Other countries,Chile,2012,Jan,0
156,Other countries,China,2012,Jan,35811.58971405899
162,Other countries,Christmas Island,2012,Jan,0
170,Other countries,Colombia,2012,Jan,728.5675208685467
178,Other countries,Congo,2012,Jan,0
180,Other countries,Congo DR,2012,Jan,0
188,Other countries,Costa Rica,2012,Jan,0
384,Other countries,Cote d'ivoire,2012,Jan,0.25089928057554
192,Other countries,Cuba,2012,Jan,0
262,Other countries,Djibouti,2012,Jan,0
212,Other countries,Dominica,2012,Jan,0
214,Other countries,Dominican Republic,2012,Jan,0
218,Other countries,Ecuador,2012,Jan,1191.1924784524276
818,Other countries,Egypt,2012,Jan,1538.1997859453797
222,Other countries,EL Salvador,2012,Jan,0
226,Other countries,Equatorial Guinea,2012,Jan,0
231,Other countries,Ethiopia,2012,Jan,0
238,Other countries,Falkland Islands (Malvinas),2012,Jan,0
234,Other countries,Faroe Islands,2012,Jan,0
260,Other countries,Franch Southern Territories,2012,Jan,0
254,Other countries,French Guiana,2012,Jan,0
258,Other countries,French Polynesia,2012,Jan,0
266,Other countries,Gabon,2012,Jan,0
270,Other countries,Gambia,2012,Jan,0
288,Other countries,Ghana,2012,Jan,0
292,Other countries,Gibraltar,2012,Jan,0
308,Other countries,Grenada,2012,Jan,0
320,Other countries,Guatemala,2012,Jan,0
324,Other countries,Guinea,2012,Jan,0
328,Other countries,Guyana,2012,Jan,0
332,Other countries,Haiti,2012,Jan,0
336,Other countries,Holy See (Vatican City State),2012,Jan,0
340,Other countries,Honduras,2012,Jan,0
344,Other countries,"Hong Kong, SAR of China",2012,Jan,1475.4596573639383
352,Other countries,Iceland,2012,Jan,0
356,Other countries,India,2012,Jan,5436.158191919801
360,Other countries,Indonesia,2012,Jan,374.7603939452333
364,Other countries,Iran,2012,Jan,4199.000727059762
368,Other countries,Iraq,2012,Jan,71
376,Other countries,Israel,2012,Jan,1296.9919764489775
388,Other countries,Jamaica,2012,Jan,0
392,Other countries,Japan,2012,Jan,16141.548702549504
400,Other countries,Jordan,2012,Jan,34.44485144926374
404,Other countries,Kenya,2012,Jan,15.937993858280588
410,Other countries,"Korea, Republic of",2012,Jan,4433.014097892327
408,Other countries,"Korea, Democratic People's Republic of",2012,Jan,0
414,Other countries,Kuwait,2012,Jan,1.0097790286843527
418,Other countries,Lao,2012,Jan,0
422,Other countries,Lebanon,2012,Jan,31.1181981657975
430,Other countries,Liberia,2012,Jan,0
434,Other countries,Libya,2012,Jan,23.97650302703351
438,Other countries,Liechtenstein,2012,Jan,11.33059330659163
446,Other countries,Macau,2012,Jan,0
807,Other countries,Macedonia (FYR),2012,Jan,0
450,Other countries,Madagascar,2012,Jan,0
454,Other countries,Malawi,2012,Jan,0
458,Other countries,Malaysia,2012,Jan,515.7318230560189
462,Other countries,Maldives,2012,Jan,0
466,Other countries,Mali,2012,Jan,0
584,Other countries,Marshall Islands,2012,Jan,0
478,Other countries,Mauritania,2012,Jan,0
480,Other countries,Mauritius,2012,Jan,8.992266650680415
484,Other countries,Mexico,2012,Jan,60.8014926267833
492,Other countries,Monaco,2012,Jan,9.775847813061711
496,Other countries,Mongolia,2012,Jan,0
499,Other countries,Montenegro,2012,Jan,0
504,Other countries,Morocco,2012,Jan,200.969998203485
508,Other countries,Mozambique,2012,Jan,0
104,Other countries,Myanmar,2012,Jan,0
516,Other countries,Namibia,2012,Jan,0
520,Other countries,Nauru,2012,Jan,0
524,Other countries,Nepal,2012,Jan,0
530,Other countries,Netherlands Antilles,2012,Jan,0
554,Other countries,New Zealand,2012,Jan,309.4956000479559
558,Other countries,Nicaragua,2012,Jan,0
562,Other countries,Niger,2012,Jan,0
566,Other countries,Nigeria,2012,Jan,0
570,Other countries,Niue,2012,Jan,0
578,Other countries,Norway,2012,Jan,750.1449327272306
512,Other countries,Oman,2012,Jan,0
586,Other countries,Pakistan,2012,Jan,655.0445338265231
591,Other countries,Panama,2012,Jan,14.1
600,Other countries,Paraguay,2012,Jan,0
604,Other countries,Peru,2012,Jan,0
608,Other countries,Philippines,2012,Jan,17.8837013922228
630,Other countries,Puerto Rico,2012,Jan,0
634,Other countries,Qatar,2012,Jan,20.03856395014872
646,Other countries,Rwanda,2012,Jan,0
654,Other countries,Saint Helena,2012,Jan,0
674,Other countries,San Marino,2012,Jan,0
682,Other countries,Saudi Arabia,2012,Jan,36.6299982026242
686,Other countries,Senegal,2012,Jan,0
688,Other countries,Serbia,2012,Jan,0
891,Other countries,Serbia and  Montenegro,2012,Jan,0
690,Other countries,Seychelles,2012,Jan,0
694,Other countries,Sierra Leone,2012,Jan,0
702,Other countries,Singapore,2012,Jan,3573.044296099427
706,Other countries,Somalia,2012,Jan,0
710,Other countries,South Africa,2012,Jan,26.196197391592566
144,Other countries,Sri Lanka,2012,Jan,105.91608517345261
729,Other countries,Sudan,2012,Jan,0
740,Other countries,Suriname,2012,Jan,0
748,Other countries,Swaziland,2012,Jan,0
756,Other countries,Switzerland,2012,Jan,4139.611790173573
760,Other countries,Syrian,2012,Jan,179.82182419851858
158,Other countries,"Taiwan, Province of China",2012,Jan,499.1051654977283
834,Other countries,Tanzania,2012,Jan,0
764,Other countries,Thailand,2012,Jan,1020.3127325843778
626,Other countries,Timor-LESTE,2012,Jan,0
768,Other countries,Togo,2012,Jan,0
776,Other countries,Tonga,2012,Jan,0
780,Other countries,Trinidad and Tobago,2012,Jan,0
788,Other countries,Tunisia,2012,Jan,77.20017426193179
792,Other countries,Turkey,2012,Jan,73699.20635391123
796,Other countries,Turks and Caicos Islands,2012,Jan,0
798,Other countries,Tuvalu,2012,Jan,0
800,Other countries,Uganda,2012,Jan,0
784,Other countries,United Arab Emirates,2012,Jan,10585.741962464703
840,Other countries,United States,2012,Jan,17677.942769002748
858,Other countries,Uruguay,2012,Jan,221.25
862,Other countries,Venezuela,2012,Jan,0
704,Other countries,Viet Nam,2012,Jan,616.2440724911309
92,Other countries,"Virgin Islands, British",2012,Jan,15.840001198897
850,Other countries,"Virgin Islands, U.S",2012,Jan,0
732,Other countries,Western Sahara,2012,Jan,0
887,Other countries,Yemen,2012,Jan,0
894,Other countries,Zambia,2012,Jan,0
716,Other countries,Zimbabwe,2012,Jan,0
40,EU countries,Austria,2012,Feb,4849.485699779686
56,EU countries,Belgium,2012,Feb,5592.346070834092
100,EU countries,Bulgaria,2012,Feb,18295.596645993282
191,EU countries,Croatia,2012,Feb,28.29731768481414
196,EU countries,Cyprus,2012,Feb,45.85320528736259
203,EU countries,Czech Republic,2012,Feb,7558.571856811573
208,EU countries,Denmark,2012,Feb,1031.4935428893361
233,EU countries,Estonia,2012,Feb,374.1541877118248
246,EU countries,Finland,2012,Feb,1381.061295666598
250,EU countries,France,2012,Feb,5798.085233035872
276,EU countries,Germany,2012,Feb,41136.49152458493
300,EU countries,Greece,2012,Feb,2280.776410853942
348,EU countries,Hungary,2012,Feb,3666.974416652392
372,EU countries,Ireland,2012,Feb,722.8856553888007
380,EU countries,Italy,2012,Feb,15617.37610267931
428,EU countries,Latvia,2012,Feb,1151.9971238307323
440,EU countries,Lithuania,2012,Feb,3094.282764148484
442,EU countries,Luxembourg,2012,Feb,1595.6855731131707
470,EU countries,Malta,2012,Feb,0
528,EU countries,Netherlands,2012,Feb,10476.865888479359
616,EU countries,Poland,2012,Feb,5801.003763189083
620,EU countries,Portugal,2012,Feb,380.27601412382666
642,EU countries,Romania,2012,Feb,13308.126530304948
703,EU countries,Slovakia,2012,Feb,460.93709270289685
705,EU countries,Slovenia,2012,Feb,190.39421859437064
724,EU countries,Spain,2012,Feb,5635.652642824231
752,EU countries,Sweden,2012,Feb,2573.183312765032
826,EU countries,United Kingdom,2012,Feb,8126.223808247085
51,CIS counrties,Armenia,2012,Feb,4826.96974327142
31,CIS counrties,Azerbaijan,2012,Feb,57459.21241453356
112,CIS counrties,Belarus,2012,Feb,1028.6014400019053
398,CIS counrties,Kazakhstan,2012,Feb,14045.307096307253
417,CIS counrties,Kyrgyzstan,2012,Feb,142.4416982217344
498,CIS counrties,Moldova,2012,Feb,221.10325912970478
643,CIS counrties,Russia,2012,Feb,48837.47468952757
762,CIS counrties,Tajikistan,2012,Feb,0
795,CIS counrties,Turkmenistan,2012,Feb,429.7094412411098
804,CIS counrties,Ukraine,2012,Feb,36863.555762985045
860,CIS counrties,Uzbekistan,2012,Feb,13.052006475175952
4,Other countries,Afghanistan,2012,Feb,0
8,Other countries,Albania,2012,Feb,0
12,Other countries,Algeria,2012,Feb,0
20,Other countries,Andorra,2012,Feb,0
24,Other countries,Angola,2012,Feb,0
660,Other countries,Anguilla,2012,Feb,0
28,Other countries,Antigua and Barbuda,2012,Feb,0
32,Other countries,Argentina,2012,Feb,298.1629318526779
36,Other countries,Australia,2012,Feb,9.291401426838574
44,Other countries,Bahamas,2012,Feb,0
48,Other countries,Bahrain,2012,Feb,0
50,Other countries,Bangladesh,2012,Feb,4.120001206709301
52,Other countries,Barbados,2012,Feb,0
84,Other countries,Belize,2012,Feb,30.960002407318303
204,Other countries,Benin,2012,Feb,0
60,Other countries,Bermuda,2012,Feb,0
64,Other countries,Bhutan,2012,Feb,0
70,Other countries,Bosnia and Herzegovina,2012,Feb,0
72,Other countries,Botswana,2012,Feb,0
76,Other countries,Brazil,2012,Feb,3127.186108061275
86,Other countries,British Indian Ocean Territory,2012,Feb,0
96,Other countries,Brunei Darussalam,2012,Feb,0
854,Other countries,Burkina Faso,2012,Feb,0
108,Other countries,Burundi,2012,Feb,0
116,Other countries,Cambodia,2012,Feb,0
120,Other countries,Cameroon,2012,Feb,0
124,Other countries,Canada,2012,Feb,2262.465373584834
132,Other countries,Cape Verde,2012,Feb,0
136,Other countries,Cayman Islands,2012,Feb,0
140,Other countries,Central African Republic,2012,Feb,0
152,Other countries,Chile,2012,Feb,0
156,Other countries,China,2012,Feb,39153.428113497
162,Other countries,Christmas Island,2012,Feb,0
170,Other countries,Colombia,2012,Feb,720.7520636324048
178,Other countries,Congo,2012,Feb,0
180,Other countries,Congo DR,2012,Feb,0
188,Other countries,Costa Rica,2012,Feb,6.515238037989899
384,Other countries,Cote d'ivoire,2012,Feb,0
192,Other countries,Cuba,2012,Feb,0
262,Other countries,Djibouti,2012,Feb,0
212,Other countries,Dominica,2012,Feb,0
214,Other countries,Dominican Republic,2012,Feb,0
218,Other countries,Ecuador,2012,Feb,1512.4284875177398
818,Other countries,Egypt,2012,Feb,1509.762518673498
222,Other countries,EL Salvador,2012,Feb,0
226,Other countries,Equatorial Guinea,2012,Feb,0
231,Other countries,Ethiopia,2012,Feb,0
238,Other countries,Falkland Islands (Malvinas),2012,Feb,0
234,Other countries,Faroe Islands,2012,Feb,0
260,Other countries,Franch Southern Territories,2012,Feb,0
254,Other countries,French Guiana,2012,Feb,0
258,Other countries,French Polynesia,2012,Feb,0
266,Other countries,Gabon,2012,Feb,0
270,Other countries,Gambia,2012,Feb,0
288,Other countries,Ghana,2012,Feb,0
292,Other countries,Gibraltar,2012,Feb,0
308,Other countries,Grenada,2012,Feb,3.3060831930752586
320,Other countries,Guatemala,2012,Feb,0
324,Other countries,Guinea,2012,Feb,0
328,Other countries,Guyana,2012,Feb,0
332,Other countries,Haiti,2012,Feb,0
336,Other countries,Holy See (Vatican City State),2012,Feb,0
340,Other countries,Honduras,2012,Feb,0
344,Other countries,"Hong Kong, SAR of China",2012,Feb,2885.543152940407
352,Other countries,Iceland,2012,Feb,121.54560162991369
356,Other countries,India,2012,Feb,6465.3920183855835
360,Other countries,Indonesia,2012,Feb,557.0589614120587
364,Other countries,Iran,2012,Feb,6051.1431602885805
368,Other countries,Iraq,2012,Feb,0
376,Other countries,Israel,2012,Feb,1795.9011566904103
388,Other countries,Jamaica,2012,Feb,0
392,Other countries,Japan,2012,Feb,22274.048076908417
400,Other countries,Jordan,2012,Feb,40.37558699398025
404,Other countries,Kenya,2012,Feb,5.867919026660381
410,Other countries,"Korea, Republic of",2012,Feb,5353.212275088972
408,Other countries,"Korea, Democratic People's Republic of",2012,Feb,0
414,Other countries,Kuwait,2012,Feb,0
418,Other countries,Lao,2012,Feb,0
422,Other countries,Lebanon,2012,Feb,12.7952537023549
430,Other countries,Liberia,2012,Feb,0
434,Other countries,Libya,2012,Feb,27.082330284063556
438,Other countries,Liechtenstein,2012,Feb,52.92329081114051
446,Other countries,Macau,2012,Feb,0
807,Other countries,Macedonia (FYR),2012,Feb,0
450,Other countries,Madagascar,2012,Feb,0
454,Other countries,Malawi,2012,Feb,0
458,Other countries,Malaysia,2012,Feb,12998.539155352642
462,Other countries,Maldives,2012,Feb,0
466,Other countries,Mali,2012,Feb,0
584,Other countries,Marshall Islands,2012,Feb,0
478,Other countries,Mauritania,2012,Feb,0
480,Other countries,Mauritius,2012,Feb,6.069434328720564
484,Other countries,Mexico,2012,Feb,12.2139108554996
492,Other countries,Monaco,2012,Feb,0
496,Other countries,Mongolia,2012,Feb,0
499,Other countries,Montenegro,2012,Feb,0
504,Other countries,Morocco,2012,Feb,0
508,Other countries,Mozambique,2012,Feb,0
104,Other countries,Myanmar,2012,Feb,0
516,Other countries,Namibia,2012,Feb,0
520,Other countries,Nauru,2012,Feb,0
524,Other countries,Nepal,2012,Feb,0
530,Other countries,Netherlands Antilles,2012,Feb,0
554,Other countries,New Zealand,2012,Feb,102.57999760321161
558,Other countries,Nicaragua,2012,Feb,0
562,Other countries,Niger,2012,Feb,0
566,Other countries,Nigeria,2012,Feb,0
570,Other countries,Niue,2012,Feb,0
578,Other countries,Norway,2012,Feb,596.0665293786717
512,Other countries,Oman,2012,Feb,1.5259081644886712
586,Other countries,Pakistan,2012,Feb,570.3452420208623
591,Other countries,Panama,2012,Feb,0
600,Other countries,Paraguay,2012,Feb,0
604,Other countries,Peru,2012,Feb,36.14893360645861
608,Other countries,Philippines,2012,Feb,0
630,Other countries,Puerto Rico,2012,Feb,0
634,Other countries,Qatar,2012,Feb,0.0279995205561549
646,Other countries,Rwanda,2012,Feb,0
654,Other countries,Saint Helena,2012,Feb,0
674,Other countries,San Marino,2012,Feb,0
682,Other countries,Saudi Arabia,2012,Feb,36.6299987792969
686,Other countries,Senegal,2012,Feb,0
688,Other countries,Serbia,2012,Feb,0
891,Other countries,Serbia and  Montenegro,2012,Feb,20.73499784177784
690,Other countries,Seychelles,2012,Feb,0
694,Other countries,Sierra Leone,2012,Feb,24.0997025977179
702,Other countries,Singapore,2012,Feb,1004.0057356720926
706,Other countries,Somalia,2012,Feb,0
710,Other countries,South Africa,2012,Feb,83.14081817894176
144,Other countries,Sri Lanka,2012,Feb,103.27915801437794
729,Other countries,Sudan,2012,Feb,0
740,Other countries,Suriname,2012,Feb,0
748,Other countries,Swaziland,2012,Feb,0
756,Other countries,Switzerland,2012,Feb,3857.908099874366
760,Other countries,Syrian,2012,Feb,122.29259621229042
158,Other countries,"Taiwan, Province of China",2012,Feb,546.5416693822217
834,Other countries,Tanzania,2012,Feb,0
764,Other countries,Thailand,2012,Feb,731.2920709252955
626,Other countries,Timor-LESTE,2012,Feb,0
768,Other countries,Togo,2012,Feb,0
776,Other countries,Tonga,2012,Feb,0
780,Other countries,Trinidad and Tobago,2012,Feb,0
788,Other countries,Tunisia,2012,Feb,0
792,Other countries,Turkey,2012,Feb,89514.84169396476
796,Other countries,Turks and Caicos Islands,2012,Feb,0
798,Other countries,Tuvalu,2012,Feb,0
800,Other countries,Uganda,2012,Feb,52.991997098646
784,Other countries,United Arab Emirates,2012,Feb,10705.732074251997
840,Other countries,United States,2012,Feb,19061.588290377167
858,Other countries,Uruguay,2012,Feb,222.499996992481
862,Other countries,Venezuela,2012,Feb,0
704,Other countries,Viet Nam,2012,Feb,1105.787323444943
92,Other countries,"Virgin Islands, British",2012,Feb,506.5322146777399
850,Other countries,"Virgin Islands, U.S",2012,Feb,0
732,Other countries,Western Sahara,2012,Feb,0
887,Other countries,Yemen,2012,Feb,0
894,Other countries,Zambia,2012,Feb,0
716,Other countries,Zimbabwe,2012,Feb,0
40,EU countries,Austria,2012,Mar,7066.5044374753525
56,EU countries,Belgium,2012,Mar,4645.747338506225
100,EU countries,Bulgaria,2012,Mar,16101.600457418543
191,EU countries,Croatia,2012,Mar,816.0538393854392
196,EU countries,Cyprus,2012,Mar,106.6533797525767
203,EU countries,Czech Republic,2012,Mar,10115.736401533919
208,EU countries,Denmark,2012,Mar,1078.7543968640286
233,EU countries,Estonia,2012,Mar,214.29102577638375
246,EU countries,Finland,2012,Mar,1528.896430235776
250,EU countries,France,2012,Mar,7855.840998374733
276,EU countries,Germany,2012,Mar,56105.35114555007
300,EU countries,Greece,2012,Mar,4061.003908640946
348,EU countries,Hungary,2012,Mar,4127.792681478053
372,EU countries,Ireland,2012,Mar,1224.942659141575
380,EU countries,Italy,2012,Mar,18367.32596927338
428,EU countries,Latvia,2012,Mar,2181.257422060097
440,EU countries,Lithuania,2012,Mar,4739.473024066832
442,EU countries,Luxembourg,2012,Mar,521.8070389515254
470,EU countries,Malta,2012,Mar,0
528,EU countries,Netherlands,2012,Mar,15274.279649087857
616,EU countries,Poland,2012,Mar,6431.604535206028
620,EU countries,Portugal,2012,Mar,281.9883169995436
642,EU countries,Romania,2012,Mar,14336.313460238054
703,EU countries,Slovakia,2012,Mar,607.0998958490883
705,EU countries,Slovenia,2012,Mar,1223.0262941899607
724,EU countries,Spain,2012,Mar,11806.292638742194
752,EU countries,Sweden,2012,Mar,2137.1915193623345
826,EU countries,United Kingdom,2012,Mar,7450.314216541712
51,CIS counrties,Armenia,2012,Mar,5601.38013661329
31,CIS counrties,Azerbaijan,2012,Mar,79574.93879439397
112,CIS counrties,Belarus,2012,Mar,4816.034601985495
398,CIS counrties,Kazakhstan,2012,Mar,21438.7241251469
417,CIS counrties,Kyrgyzstan,2012,Mar,321.92382209323813
498,CIS counrties,Moldova,2012,Mar,586.3252075929448
643,CIS counrties,Russia,2012,Mar,41787.4068926342
762,CIS counrties,Tajikistan,2012,Mar,0
795,CIS counrties,Turkmenistan,2012,Mar,212.568532569746
804,CIS counrties,Ukraine,2012,Mar,49689.12943176824
860,CIS counrties,Uzbekistan,2012,Mar,919.0213617449358
4,Other countries,Afghanistan,2012,Mar,14.967995940540863
8,Other countries,Albania,2012,Mar,0
12,Other countries,Algeria,2012,Mar,0
20,Other countries,Andorra,2012,Mar,0
24,Other countries,Angola,2012,Mar,0
660,Other countries,Anguilla,2012,Mar,0
28,Other countries,Antigua and Barbuda,2012,Mar,0
32,Other countries,Argentina,2012,Mar,1361.7307871918226
36,Other countries,Australia,2012,Mar,62.05463290986779
44,Other countries,Bahamas,2012,Mar,0
48,Other countries,Bahrain,2012,Mar,0
50,Other countries,Bangladesh,2012,Mar,46.36136231915789
52,Other countries,Barbados,2012,Mar,0
84,Other countries,Belize,2012,Mar,120.7799975893449
204,Other countries,Benin,2012,Mar,0
60,Other countries,Bermuda,2012,Mar,0
64,Other countries,Bhutan,2012,Mar,0
70,Other countries,Bosnia and Herzegovina,2012,Mar,38.2380936922329
72,Other countries,Botswana,2012,Mar,0
76,Other countries,Brazil,2012,Mar,6972.584159896439
86,Other countries,British Indian Ocean Territory,2012,Mar,0
96,Other countries,Brunei Darussalam,2012,Mar,0
854,Other countries,Burkina Faso,2012,Mar,0
108,Other countries,Burundi,2012,Mar,0
116,Other countries,Cambodia,2012,Mar,0
120,Other countries,Cameroon,2012,Mar,0
124,Other countries,Canada,2012,Mar,962.0844382919265
132,Other countries,Cape Verde,2012,Mar,0
136,Other countries,Cayman Islands,2012,Mar,0
140,Other countries,Central African Republic,2012,Mar,0
152,Other countries,Chile,2012,Mar,0
156,Other countries,China,2012,Mar,48338.50428536421
162,Other countries,Christmas Island,2012,Mar,0
170,Other countries,Colombia,2012,Mar,206.51663930494504
178,Other countries,Congo,2012,Mar,0
180,Other countries,Congo DR,2012,Mar,0
188,Other countries,Costa Rica,2012,Mar,0
384,Other countries,Cote d'ivoire,2012,Mar,0
192,Other countries,Cuba,2012,Mar,30.804728483977176
262,Other countries,Djibouti,2012,Mar,0
212,Other countries,Dominica,2012,Mar,0
214,Other countries,Dominican Republic,2012,Mar,0
218,Other countries,Ecuador,2012,Mar,1963.4297885298406
818,Other countries,Egypt,2012,Mar,1169.7339375744507
222,Other countries,EL Salvador,2012,Mar,0
226,Other countries,Equatorial Guinea,2012,Mar,0
231,Other countries,Ethiopia,2012,Mar,0
238,Other countries,Falkland Islands (Malvinas),2012,Mar,0
234,Other countries,Faroe Islands,2012,Mar,0
260,Other countries,Franch Southern Territories,2012,Mar,0
254,Other countries,French Guiana,2012,Mar,0
258,Other countries,French Polynesia,2012,Mar,0
266,Other countries,Gabon,2012,Mar,0
270,Other countries,Gambia,2012,Mar,0
288,Other countries,Ghana,2012,Mar,0
292,Other countries,Gibraltar,2012,Mar,0
308,Other countries,Grenada,2012,Mar,0
320,Other countries,Guatemala,2012,Mar,0
324,Other countries,Guinea,2012,Mar,0
328,Other countries,Guyana,2012,Mar,0
332,Other countries,Haiti,2012,Mar,0
336,Other countries,Holy See (Vatican City State),2012,Mar,0
340,Other countries,Honduras,2012,Mar,0
344,Other countries,"Hong Kong, SAR of China",2012,Mar,1461.1528745505093
352,Other countries,Iceland,2012,Mar,77.8559973372065
356,Other countries,India,2012,Mar,7440.994606014292
360,Other countries,Indonesia,2012,Mar,1146.7944279592987
364,Other countries,Iran,2012,Mar,6129.08641975972
368,Other countries,Iraq,2012,Mar,0
376,Other countries,Israel,2012,Mar,1364.238975924146
388,Other countries,Jamaica,2012,Mar,0
392,Other countries,Japan,2012,Mar,20011.40352768136
400,Other countries,Jordan,2012,Mar,75.813971685152
404,Other countries,Kenya,2012,Mar,91.12370350589097
410,Other countries,"Korea, Republic of",2012,Mar,4039.499039197674
408,Other countries,"Korea, Democratic People's Republic of",2012,Mar,0
414,Other countries,Kuwait,2012,Mar,0
418,Other countries,Lao,2012,Mar,0
422,Other countries,Lebanon,2012,Mar,84.78048134156212
430,Other countries,Liberia,2012,Mar,0
434,Other countries,Libya,2012,Mar,0
438,Other countries,Liechtenstein,2012,Mar,131.04074093689067
446,Other countries,Macau,2012,Mar,0
807,Other countries,Macedonia (FYR),2012,Mar,5.241347319912687
450,Other countries,Madagascar,2012,Mar,0
454,Other countries,Malawi,2012,Mar,0
458,Other countries,Malaysia,2012,Mar,1305.823053148131
462,Other countries,Maldives,2012,Mar,0
466,Other countries,Mali,2012,Mar,0
584,Other countries,Marshall Islands,2012,Mar,0
478,Other countries,Mauritania,2012,Mar,0
480,Other countries,Mauritius,2012,Mar,0
484,Other countries,Mexico,2012,Mar,4.7424993936454
492,Other countries,Monaco,2012,Mar,3.1467128027681612
496,Other countries,Mongolia,2012,Mar,0
499,Other countries,Montenegro,2012,Mar,0
504,Other countries,Morocco,2012,Mar,1105.81794191483
508,Other countries,Mozambique,2012,Mar,0
104,Other countries,Myanmar,2012,Mar,0
516,Other countries,Namibia,2012,Mar,0
520,Other countries,Nauru,2012,Mar,0
524,Other countries,Nepal,2012,Mar,0
530,Other countries,Netherlands Antilles,2012,Mar,0
554,Other countries,New Zealand,2012,Mar,1140.5959502274602
558,Other countries,Nicaragua,2012,Mar,0
562,Other countries,Niger,2012,Mar,0
566,Other countries,Nigeria,2012,Mar,0.26139554587267005
570,Other countries,Niue,2012,Mar,0
578,Other countries,Norway,2012,Mar,1244.0337089201691
512,Other countries,Oman,2012,Mar,0
586,Other countries,Pakistan,2012,Mar,541.496696597479
591,Other countries,Panama,2012,Mar,408.93500873862496
600,Other countries,Paraguay,2012,Mar,0
604,Other countries,Peru,2012,Mar,0
608,Other countries,Philippines,2012,Mar,58.4100018185125
630,Other countries,Puerto Rico,2012,Mar,0
634,Other countries,Qatar,2012,Mar,0.31618476004563323
646,Other countries,Rwanda,2012,Mar,0
654,Other countries,Saint Helena,2012,Mar,0
674,Other countries,San Marino,2012,Mar,0
682,Other countries,Saudi Arabia,2012,Mar,68.22869454257744
686,Other countries,Senegal,2012,Mar,0
688,Other countries,Serbia,2012,Mar,0
891,Other countries,Serbia and  Montenegro,2012,Mar,100.18350268267594
690,Other countries,Seychelles,2012,Mar,0
694,Other countries,Sierra Leone,2012,Mar,43.2301978406418
702,Other countries,Singapore,2012,Mar,1335.5837626766665
706,Other countries,Somalia,2012,Mar,0
710,Other countries,South Africa,2012,Mar,237.10277793026435
144,Other countries,Sri Lanka,2012,Mar,103.29060886524621
729,Other countries,Sudan,2012,Mar,0
740,Other countries,Suriname,2012,Mar,0
748,Other countries,Swaziland,2012,Mar,0
756,Other countries,Switzerland,2012,Mar,5626.720417133584
760,Other countries,Syrian,2012,Mar,561.1573988110936
158,Other countries,"Taiwan, Province of China",2012,Mar,600.2056249358577
834,Other countries,Tanzania,2012,Mar,284.3775006069437
764,Other countries,Thailand,2012,Mar,875.4646840764278
626,Other countries,Timor-LESTE,2012,Mar,0
768,Other countries,Togo,2012,Mar,0
776,Other countries,Tonga,2012,Mar,0
780,Other countries,Trinidad and Tobago,2012,Mar,0
788,Other countries,Tunisia,2012,Mar,0
792,Other countries,Turkey,2012,Mar,124258.38616079831
796,Other countries,Turks and Caicos Islands,2012,Mar,0
798,Other countries,Tuvalu,2012,Mar,0
800,Other countries,Uganda,2012,Mar,0
784,Other countries,United Arab Emirates,2012,Mar,17663.436666127425
840,Other countries,United States,2012,Mar,21132.154861133167
858,Other countries,Uruguay,2012,Mar,107
862,Other countries,Venezuela,2012,Mar,0
704,Other countries,Viet Nam,2012,Mar,1098.179786543543
92,Other countries,"Virgin Islands, British",2012,Mar,48.77072194944541
850,Other countries,"Virgin Islands, U.S",2012,Mar,7.05000304822288
732,Other countries,Western Sahara,2012,Mar,0
887,Other countries,Yemen,2012,Mar,0
894,Other countries,Zambia,2012,Mar,0
716,Other countries,Zimbabwe,2012,Mar,0
40,EU countries,Austria,2012,Apr,5703.480987751581
56,EU countries,Belgium,2012,Apr,5322.370766873066
100,EU countries,Bulgaria,2012,Apr,23920.85672639028
191,EU countries,Croatia,2012,Apr,86.5927489699679
196,EU countries,Cyprus,2012,Apr,504.2060214649386
203,EU countries,Czech Republic,2012,Apr,8760.435988497604
208,EU countries,Denmark,2012,Apr,2830.5060290645742
233,EU countries,Estonia,2012,Apr,512.1159626191481
246,EU countries,Finland,2012,Apr,2018.1790999432028
250,EU countries,France,2012,Apr,9801.780643017068
276,EU countries,Germany,2012,Apr,69314.02681766011
300,EU countries,Greece,2012,Apr,5590.011429064075
348,EU countries,Hungary,2012,Apr,5930.038809194795
372,EU countries,Ireland,2012,Apr,919.7976235907576
380,EU countries,Italy,2012,Apr,20269.34274586572
428,EU countries,Latvia,2012,Apr,2133.3516154171016
440,EU countries,Lithuania,2012,Apr,2480.5347419030036
442,EU countries,Luxembourg,2012,Apr,71.71958373121811
